1	18044694	18050194	239
1	18050194	18108694	240
1	18108694	18182194	241
1	18182194	18210694	242
1	18210694	18264694	243
1	18264694	18323194	244
1	18323194	18428194	245
1	18428194	18488194	246
1	18488194	18513194	247
1	18513194	18572194	248
1	18572194	18608694	249
1	18608694	18629694	250
1	18629694	18661694	251
1	18661694	18704194	252
1	18704194	18732194	253
1	18732194	18767194	254
1	18767194	18834694	255
1	18834694	18871694	256
1	18871694	18905694	257
1	18905694	19003194	258
1	19003194	19032194	259
1	19032194	19048194	260
1	19048194	19062194	261
1	19062194	19102694	262
1	19102694	19117194	263
1	19117194	19131194	264
1	19131194	19186694	265
1	19186694	19240694	266
1	19240694	19384694	267
1	19384694	19637694	268
1	19637694	19648194	269
1	19648194	19680694	270
1	19680694	19813194	271
1	19813194	19976694	272
1	19976694	20027194	273
1	20027194	20060194	274
1	20060194	20110194	275
1	20110194	20140194	276
1	20140194	20250694	277
1	20250694	20282694	278
1	20282694	20304194	279
1	20304194	20436194	280
1	20436194	20468194	281
1	20468194	20507194	282
1	20507194	20555694	283
1	20555694	20584694	284
1	20584694	20606694	285
1	20606694	20735694	286
1	20735694	20764194	287
1	20764194	20884694	288
1	20884694	21010194	289
1	21010194	21585694	290
1	21585694	21593194	291
1	21593194	21660694	292
1	21660694	21679694	293
1	21679694	21736194	294
1	21736194	21759694	295
1	21759694	21823694	296
1	21823694	21847194	297
1	21847194	21905694	298
1	21905694	21982194	299
1	21982194	22006694	300
1	22006694	22144194	301
1	22144194	22190194	302
1	22190194	22348194	303
1	22348194	22479194	304
1	22479194	22493694	305
1	22493694	22590194	306
1	22590194	22595194	307
1	22595194	22620694	308
1	22620694	22651694	309
1	22651694	22737694	310
1	22737694	22867194	311
1	22867194	22918694	312
1	22918694	22970194	313
1	22970194	23030194	314
1	23030194	23086694	315
1	23086694	23185694	316
1	23185694	23292694	317
1	23292694	23558694	318
1	23558694	23709194	319
1	23709194	23717694	320
1	23717694	23830694	321
1	23830694	23886194	322
1	23886194	23916694	323
1	23916694	23940694	324
1	23940694	23970194	325
1	23970194	24389694	326
1	24389694	24422694	327
1	24422694	24493694	328
1	24493694	24508194	329
1	24508194	24527694	330
1	24527694	24544694	331
1	24544694	24577194	332
1	24577194	24653694	333
1	24653694	24798694	334
1	24798694	24880194	335
1	24880194	25015194	336
1	25015194	25186194	337
1	25186194	25224194	338
1	25224194	25264694	339
1	25264694	25307694	340
1	25307694	25399694	341
1	25399694	25424694	342
1	25424694	25474694	343
1	25474694	25517694	344
1	25517694	25908854	345
1	25908854	26004854	346
1	26004854	26071354	347
1	26071354	26114854	348
1	26114854	26257858	349
1	26257858	26387358	350
1	26387358	26481358	351
1	26481358	26528858	352
1	26528858	26716858	353
1	26716858	26746858	354
1	26746858	26904858	355
1	26904858	26984858	356
1	26984858	27369858	357
1	27369858	27400358	358
1	27400358	27540358	359
1	27540358	27700858	360
1	27700858	27841358	361
1	27841358	27985858	362
1	27985858	28211358	363
1	28211358	28262858	364
1	28262858	28280858	365
1	28280858	28425858	366
1	28425858	28457858	367
1	28457858	28512358	368
1	28512358	28575358	369
1	28575358	28631858	370
1	28631858	29109884	371
1	29109884	29180884	372
1	29180884	29583884	373
1	29583884	29631884	374
1	29631884	29683884	375
1	29683884	29717884	376
1	29717884	29738384	377
1	29738384	29765884	378
1	29765884	29784884	379
1	29784884	29794884	380
1	30161907	30180407	382
1	30180407	30245407	383
1	30245407	30279907	384
1	30279907	30370907	385
1	30370907	30403407	386
1	30403407	30474407	387
1	30474407	30520407	388
1	30520407	30525407	389
1	30525407	30579407	390
1	30579407	30591407	391
1	30591407	30611407	392
1	30611407	30667407	393
1	30667407	30681907	394
1	30681907	30745407	395
1	30745407	30793407	396
1	30793407	30891907	397
1	30891907	30988407	398
1	30988407	30997907	399
1	30997907	31062907	400
1	31062907	31116907	401
1	31116907	31165907	402
1	31165907	31221907	403
1	31221907	31258907	404
1	31258907	31316907	405
1	31316907	31365907	406
1	31365907	31570407	407
1	31570407	31641407	408
1	31641407	31687407	409
1	31687407	31705407	410
1	31705407	31904907	411
1	31904907	31946407	412
1	31946407	32013407	413
1	32013407	32042407	414
1	32042407	32156907	415
1	32156907	32266907	416
1	32266907	32323907	417
1	32323907	32439407	418
1	32439407	32729907	419
1	32729907	33064907	420
1	33064907	33172907	421
1	33172907	33218407	422
1	33218407	33450907	423
1	33450907	33597407	424
1	33597407	33758907	425
1	33758907	33921407	426
1	33921407	34022407	427
1	34022407	34059907	428
1	34059907	34184407	429
1	34184407	34221407	430
1	34221407	34247407	431
1	34247407	34351907	432
1	34351907	34428407	433
1	34428407	34476407	434
1	34476407	34538907	435
1	34538907	34616407	436
1	34616407	34621407	437
1	34621407	34638907	438
1	34638907	34651907	439
1	34651907	34677907	440
1	34677907	34727407	441
1	34727407	34799407	442
1	34799407	34887907	443
1	34887907	34941907	444
1	34941907	35041907	445
1	35041907	35062907	446
1	35062907	35118407	447
1	35118407	35216407	448
1	35216407	35264407	449
1	35264407	35316907	450
1	35316907	35367907	451
1	35367907	35380407	452
1	35380407	35634407	453
1	35634407	36170907	454
1	36170907	36586407	455
1	36586407	36669907	456
1	36669907	36857907	457
1	36857907	36931907	458
1	36931907	36943907	459
1	36943907	36992907	460
1	36992907	37020907	461
1	37020907	37044907	462
1	37044907	37080907	463
1	37080907	37194907	464
1	37194907	37302407	465
1	37302407	37322907	466
1	37322907	37404407	467
1	37404407	37422907	468
1	37422907	37549407	469
1	37549407	37609407	470
1	37609407	37659907	471
1	37659907	37785407	472
1	37785407	37815907	473
1	37815907	37895407	474
1	37895407	37950907	475
1	37950907	38098407	476
1	38098407	38145407	477
1	38145407	38198407	478
1	38198407	38467907	479
1	38467907	38559407	480
1	38559407	38604407	481
1	38604407	38683407	482
1	38683407	38731907	483
1	38731907	38873907	484
1	38873907	38913407	485
1	38913407	38932907	486
1	38932907	38948407	487
1	38948407	39040907	488
1	39040907	39049907	489
1	39049907	39146407	490
1	39146407	39208407	491
1	39208407	39273407	492
1	39273407	39287907	493
1	39287907	39386907	494
1	39386907	39435407	495
1	39435407	39549907	496
1	39549907	39942407	497
1	39942407	40094907	498
1	40094907	40163907	499
1	40163907	40201907	500
1	40201907	40289907	501
1	40289907	40445907	502
1	40445907	40545407	503
1	40545407	40767407	504
1	40767407	40826407	505
1	40826407	40891907	506
1	40891907	40936907	507
1	40936907	41052407	508
1	41052407	41086907	509
1	41086907	41253907	510
1	41253907	41287907	511
1	41287907	41319907	512
1	41319907	41352407	513
1	41352407	41418907	514
1	41418907	41454407	515
1	41454407	41745907	516
1	41745907	41833907	517
1	41833907	41852407	518
1	41852407	41882407	519
1	41882407	41978407	520
1	41978407	42104407	521
1	42104407	42172407	522
1	42172407	42271907	523
1	42271907	42354407	524
1	42354407	42507407	525
1	42507407	42632907	526
1	42632907	42803907	527
1	42803907	42838907	528
1	42838907	42882907	529
1	42882907	43301907	530
1	43301907	43366407	531
1	43366407	43398407	532
1	43398407	43460407	533
1	43460407	43691407	534
1	43691407	43700407	535
1	43700407	43758907	536
1	43758907	43951907	537
1	43951907	44489907	538
1	44489907	44587907	539
1	44587907	44856407	540
1	44856407	44874907	541
1	44874907	44895907	542
1	44895907	44936907	543
1	44936907	44967407	544
1	44967407	44992407	545
1	44992407	45001907	546
1	45001907	45063407	547
1	45063407	45082907	548
1	45082907	45165907	549
1	45165907	45511907	550
1	45511907	45766407	551
1	45766407	46023407	552
1	46023407	46899480	553
1	46899480	46929480	554
1	46929480	47093480	555
1	47093480	47211480	556
1	47211480	47483480	557
1	47483480	47599480	558
1	47599480	47648480	559
1	47648480	47709480	560
1	47709480	47856480	561
1	47856480	47941980	562
1	47941980	48002980	563
1	48002980	48046480	564
1	48046480	48063480	565
1	48063480	48098980	566
1	48098980	48213980	567
1	48213980	48222480	568
1	48222480	48425980	569
1	48425980	48482980	570
1	48482980	48521480	571
1	48521480	48540480	572
1	48540480	48554480	573
1	48554480	48671980	574
1	48671980	48978480	575
1	48978480	49001980	576
1	49001980	49069480	577
1	49069480	49083980	578
1	49083980	49156980	579
1	49156980	49184980	580
1	49184980	49216480	581
1	49216480	49432480	582
1	49432480	49437480	583
1	49437480	50592480	584
1	50592480	50644480	585
1	50644480	50729980	586
1	50729980	50783980	587
1	50783980	50825980	588
1	50825980	51533479	589
1	51533479	52022479	590
1	52022479	52264479	591
1	52264479	52346479	592
1	52346479	53115979	593
1	53115979	53187479	594
1	53187479	53443479	595
1	53443479	53539479	596
1	53539479	53580979	597
1	53580979	53595479	598
1	53595479	53633979	599
1	53633979	53753479	600
1	53753479	53780479	601
1	53780479	53836479	602
1	53836479	53973479	603
1	53973479	54017479	604
1	54017479	54130979	605
1	54130979	54197479	606
1	54197479	54224979	607
1	54224979	54309479	608
1	54309479	54370479	609
1	54370479	54489479	610
1	54489479	54599979	611
1	54599979	54664979	612
1	54664979	54743979	613
1	54743979	54770979	614
1	54770979	54930479	615
1	54930479	54958979	616
1	54958979	55014979	617
1	55014979	55082979	618
1	55082979	55147479	619
1	55147479	55175479	620
1	55175479	55215479	621
1	55215479	55244979	622
1	55244979	55323479	623
1	55323479	55383479	624
1	55383479	55404979	625
1	55404979	55441979	626
1	55441979	55455479	627
1	55455479	55472479	628
1	55472479	55480479	629
1	55480479	55496979	630
1	55496979	55518479	631
1	55518479	55724479	632
1	55724479	55740979	633
1	55740979	55792479	634
1	55792479	55903479	635
1	55903479	55999479	636
1	55999479	56192979	637
1	56192979	56246479	638
1	56246479	56413979	639
1	56413979	56770479	640
1	56770479	56801479	641
1	56801479	56856979	642
1	56856979	56897979	643
1	56897979	56963979	644
1	56963979	57021479	645
1	57021479	57067479	646
1	57067479	57179479	647
1	57179479	57255979	648
1	57255979	57276979	649
1	57276979	57307979	650
1	57307979	57373479	651
1	57373479	57410979	652
1	57410979	57429979	653
1	57429979	57521979	654
1	57521979	57586979	655
1	57586979	57615479	656
1	57615479	57708479	657
1	57708479	57778979	658
1	57778979	57874979	659
1	57874979	57988479	660
1	57988479	58085479	661
1	58085479	58163479	662
1	58163479	58195479	663
1	58195479	58244479	664
1	58244479	58302979	665
1	58302979	58383979	666
1	58383979	58490979	667
1	58490979	58523479	668
1	58523479	58536479	669
1	58536479	58686479	670
1	58686479	58801479	671
1	58801479	58810979	672
1	58810979	58865979	673
1	58865979	58912979	674
1	58912979	58937479	675
1	58937479	59059479	676
1	59059479	59098479	677
1	59098479	59173979	678
1	59173979	59228979	679
1	59228979	59240479	680
1	59240479	59346479	681
1	59346479	59415979	682
1	59415979	59487979	683
1	59487979	59574479	684
1	59574479	59608979	685
1	59608979	59651979	686
1	59651979	59694479	687
1	59694479	59744479	688
1	59744479	59889979	689
1	59889979	59986479	690
1	59986479	60182479	691
1	60182479	60198479	692
1	60198479	60229979	693
1	60229979	60436979	694
1	60436979	60459979	695
1	60459979	60594479	696
1	60594479	60694479	697
1	60694479	60774479	698
1	60774479	60869979	699
1	60869979	60984979	700
1	60984979	61076479	701
1	61076479	61136479	702
1	61136479	61258979	703
1	61258979	61358479	704
1	61358479	61375979	705
1	61375979	61395479	706
1	61395479	61411979	707
1	61411979	61463479	708
1	61463479	61540479	709
1	61540479	61640479	710
1	61640479	61668479	711
1	61668479	61750479	712
1	61750479	61833979	713
1	61833979	61850979	714
1	61850979	61872979	715
1	61872979	61922979	716
1	61922979	61955479	717
1	61955479	61983979	718
1	61983979	62026479	719
1	62026479	62084479	720
1	62084479	62109979	721
1	62109979	62199979	722
1	62199979	62223479	723
1	62223479	62246479	724
1	62246479	62284479	725
1	62284479	62334979	726
1	62334979	62366979	727
1	62366979	62377979	728
1	62377979	62636979	729
1	62636979	62779479	730
1	62779479	62804979	731
1	62804979	62829479	732
1	62829479	62841979	733
1	62841979	62899479	734
1	62899479	63205979	735
1	63205979	63360479	736
1	63360479	63382479	737
1	63382479	63402979	738
1	63402979	63454979	739
1	63454979	63460979	740
1	63460979	63501479	741
1	63501479	63541979	742
1	63541979	63554479	743
1	63554479	63629479	744
1	63629479	63797979	745
1	63797979	64099979	746
1	64099979	64122979	747
1	64122979	64169979	748
1	64169979	64192979	749
1	64192979	64259979	750
1	64259979	64289479	751
1	64289479	64343479	752
1	64343479	64479479	753
1	64479479	64493979	754
1	64493979	64518979	755
1	64518979	64537479	756
1	64537479	64555479	757
1	64555479	64598979	758
1	64598979	64616979	759
1	64616979	64658479	760
1	64658479	64829979	761
1	64829979	64903479	762
1	64903479	64931479	763
1	64931479	65012979	764
1	65012979	65039479	765
1	65039479	65100479	766
1	65100479	65109979	767
1	65109979	65150479	768
1	65150479	65186979	769
1	65186979	65382479	770
1	65382479	65529479	771
1	65529479	65606479	772
1	65606479	65679979	773
1	65679979	65697979	774
1	65697979	65827479	775
1	65827479	65869479	776
1	65869479	65891479	777
1	65891479	66054479	778
1	66054479	66170479	779
1	66170479	66216479	780
1	66216479	66278979	781
1	66278979	66333479	782
1	66333479	66553479	783
1	66553479	66644979	784
1	66644979	66691979	785
1	66691979	66774479	786
1	66774479	66826479	787
1	66826479	66861479	788
1	66861479	66938979	789
1	66938979	66980479	790
1	66980479	67152479	791
